chr,start,end,hervd_name,intact_ENV,intact_POL,intact_GAG,SNP,SNP_phenotype,dist_from_SNP,virus_length_bp,nearest_gene,dist_nearest_gene
chr14,106653662,106664115,"ERV_1262404_HERVS71_int,LTR6A",TRUE,TRUE,TRUE,None,None,-1,10453,LINC00226,80153
chr14,107155543,107158675,ERV_1205930_HERVK22_int,TRUE,TRUE,TRUE,None,None,-1,3132,MIR5195,100424
chr14,107244277,107254196,"ERV_1262697_HERV3_int,LTR76",FALSE,TRUE,TRUE,None,None,-1,9919,MIR5195,4903
chr15,23835370,23838108,ERV_1340959_LOR1_int,FALSE,TRUE,TRUE,None,None,-1,2738,MKRN3,22179
chr15,23940764,23947113,"ERV_1341021_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,6349,NDN,8312
chr15,24245539,24246564,ERV_1341274_PRIMA41_int,FALSE,TRUE,TRUE,None,None,-1,1025,PWRN2,163359
chr15,24408913,24414133,ERV_1341399_PABL_B_int,FALSE,TRUE,TRUE,None,None,-1,5220,PWRN2,4210
chr15,24626134,24629625,ERV_1341558_PABL_B_int,FALSE,TRUE,TRUE,None,None,-1,3491,PWRN3,56648
chr15,24798665,24803619,ERV_1341695_PABL_B_int,TRUE,TRUE,TRUE,None,None,-1,4954,PWRN1,316
chr15,24930507,24936185,"ERV_1341792_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5678,NPAP1,1967
chr15,25881243,25887391,"ERV_1267080_MER9B,HERVK9_int",TRUE,TRUE,TRUE,rs9806558,Antiphospholipid Antibodies,113509,6148,ATP10A,36467
chr15,34446927,34454178,"ERV_1347215_HERVIP10F_int,LTR10A",TRUE,TRUE,FALSE,None,None,-1,7251,KATNBL1,21304
chr15,35530830,35536057,"ERV_1275360_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,None,None,-1,5227,ANP32AP1,566
chr15,36578029,36583105,"ERV_1348467_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5076,C15orf41,288721
chr15,37528466,37533583,"ERV_1348929_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5117,MEIS2,134954
chr15,39305001,39309351,"ERV_1278353_HERVK22_int,LTR22C2",TRUE,TRUE,TRUE,None,None,-1,4350,C15orf54,233518
chr15,41423494,41429819,"ERV_1280411_HERVH_int,LTR7B",TRUE,TRUE,TRUE,rs2928148,NAN,-1,6325,INO80,15016
chr15,41425215,41427331,ERV_1280412_HERVH_int,TRUE,TRUE,TRUE,None,None,-1,2116,INO80,16737
chr15,41879701,41884931,ERV_1281018_HERVIP10F_int,TRUE,TRUE,TRUE,rs12259,NAN,-1,5230,TYRO3,3914
chr15,43176957,43182594,"ERV_1282261_HERVH_int,LTR7B",FALSE,TRUE,TRUE,None,None,-1,5637,TTBK2,36019
chr15,45154188,45168573,"ERV_1354460_HERV9_int,LTR12F",FALSE,TRUE,TRUE,None,None,-1,14385,SORD2P,20629
chr15,45240262,45242133,ERV_1354523_ERVL-B4_int,FALSE,TRUE,FALSE,None,None,-1,1871,TERB2,6751
chr15,45302498,45313626,"ERV_1284525_HERV9_int,LTR12F",TRUE,TRUE,TRUE,None,None,-1,11128,SORD,1766
chr15,45526676,45535271,"ERV_1354728_LTR14C,HERVK14C_int",TRUE,TRUE,TRUE,None,None,-1,8595,LOC101928414,8507
chr15,47272687,47281297,"ERV_1286138_MLT2A1,HERVL_int,MLT2A2",FALSE,TRUE,FALSE,None,None,-1,8610,SEMA6D,194988
chr15,49990721,49996989,"ERV_1357246_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6268,DTWD1,42292
chr15,50124624,50136976,"ERV_1288565_HERVK22_int,LTR22A",TRUE,TRUE,TRUE,None,None,-1,12352,ATP8B4,13458
chr15,51158871,51167970,"ERV_1358053_MER4E,MER4B_int",TRUE,TRUE,TRUE,None,None,-1,9099,AP4E1,32909
chr15,51574441,51578121,"ERV_1290107_HERVK14_int,LTR14B",TRUE,TRUE,TRUE,rs2899472,NAN,-1,3680,CYP19A1,18
chr15,53030755,53037401,"ERV_1291551_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6646,ONECUT1,9848
chr15,53719041,53724672,"ERV_1359791_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,rs7168365,NAN,-1,5631,WDR72,81265
chr15,54202493,54206969,"ERV_1292555_HERVL18_int,LTR18B",FALSE,TRUE,FALSE,None,None,-1,4476,UNC13C,63668
chr15,55179005,55183776,"ERV_1293229_HERVK22_int,LTR22C0",TRUE,TRUE,TRUE,None,None,-1,4771,LOC105370829,165168
chr15,55597080,55604584,"ERV_1360820_LTR17,HERV17_int",TRUE,TRUE,TRUE,rs12050587,Serum Calcium,4069,7504,PIGBOS1,4797
chr15,55770175,55774408,"ERV_1293818_HERV4_I_int,MER51E",TRUE,TRUE,TRUE,None,None,-1,4233,DNAAF4-CCPG1,20607
chr15,55805604,55808472,ERV_1360975_HERVE_a_int,FALSE,TRUE,TRUE,None,None,-1,2868,DNAAF4,5172
chr15,58499546,58503724,"ERV_1296173_HERVL_int,MLT2A1",FALSE,TRUE,FALSE,rs937254,NAN,-1,4178,AQP9,21436
chr15,62504113,62509323,"ERV_1365500_LTR14A,HERVK14_int",TRUE,TRUE,TRUE,None,None,-1,5210,LOC107984784,8596
chr15,67261562,67268962,"ERV_1369477_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,7400,LOC102723493,7582
chr15,69283952,69287729,"ERV_1371114_HERV3_int,LTR76",TRUE,TRUE,TRUE,None,None,-1,3777,NOX5,19304
chr15,69641488,69646993,ERV_1307792_ERVL-B4_int,FALSE,TRUE,FALSE,None,None,-1,5505,PAQR5,40252
chr15,74646485,74652161,"ERV_1312602_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5676,PPIAP46,1731
chr15,76555334,76562021,"ERV_1314683_LTR14A,HERVK14_int",TRUE,TRUE,TRUE,None,None,-1,6687,TYRO3P,2841
chr15,82951690,82960671,"ERV_1382558_HERVIP10B3_int,LTR10G",TRUE,TRUE,TRUE,None,None,-1,8981,GOLGA6L10,12493
chr15,83042372,83049703,"ERV_1381180_HERVIP10B3_int,LTR10G",TRUE,FALSE,FALSE,None,None,-1,7331,UBE2Q2P2,25863
chr15,83156575,83164338,ERV_1320865_HERVI_int,TRUE,TRUE,FALSE,None,None,-1,7763,GOLGA2P10,24140
chr15,83371129,83377174,"ERV_1321083_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,6045,LOC338963,2048
chr15,84829020,84832364,ERV_1322425_HERVK_int,TRUE,TRUE,TRUE,None,None,-1,3344,DNM1P41,2934
chr15,84883165,84891995,"ERV_1322465_HERVIP10B3_int,LTR10G",TRUE,TRUE,TRUE,None,None,-1,8830,LOC440300,5119
chr15,85762273,85771103,"ERV_1323443_HERVIP10B3_int,LTR10G",TRUE,TRUE,TRUE,rs12909130,NAN,-1,8830,GOLGA6L3,12478
chr15,85762273,85771100,"ERV_1322529_HERVIP10B3_int,LTR10G",TRUE,TRUE,TRUE,None,None,-1,8827,GOLGA6L3,12481
chr15,87585200,87588739,"ERV_1325048_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,3539,AGBL1,12917
chr15,88374338,88380257,"ERV_1325723_LTR7,HERVH_int",TRUE,TRUE,TRUE,rs16941261,NAN,-1,5919,NTRK3,22724
chr15,89081365,89089470,"ERV_1326450_HERVS71_int,LTR6B",TRUE,TRUE,TRUE,None,None,-1,8105,DET1,8241
chr15,89090499,89105494,"ERV_1385283_LTR7,HERVH_int",FALSE,TRUE,TRUE,rs17776563,NAN,-1,14995,DET1,565
chr15,89776945,89783542,"ERV_1385859_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,rs2307449,NAN,-1,6597,FANCI,3651
chr15,90005776,90013032,"ERV_1327402_HERV4_I_int,MER51A",FALSE,TRUE,TRUE,None,None,-1,7256,RHCG,1605
chr15,90676015,90681551,"ERV_1328262_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,5536,IDH2-DT,789
chr15,92753942,92757599,ERV_1330344_HERV9_int,TRUE,TRUE,TRUE,None,None,-1,3657,SLCO3A1,38277
chr15,92841377,92845472,"ERV_1330420_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,4095,ST8SIA2,91638
chr15,93054537,93060655,"ERV_1330635_LTR7,HERVH_int",TRUE,TRUE,TRUE,rs1455782,NAN,-1,6118,C15orf32,10190
chr15,95035575,95037044,"ERV_1332429_HERVL_int,MLT2A2",FALSE,TRUE,FALSE,None,None,-1,1469,MCTP2,8394
chr15,95293978,95299702,"ERV_1332662_LTR7,HERVH_int",TRUE,TRUE,TRUE,rs7173947,NAN,-1,5724,LOC440311,98889
chr15,95299695,95303618,"ERV_1332663_LTR7,HERVH_int",TRUE,TRUE,TRUE,rs17664713,NAN,-1,3923,LOC440311,94973
chr15,95745718,95748933,"ERV_1333046_HERVL_int,MLT2A2",FALSE,TRUE,FALSE,None,None,-1,3215,LINC01197,73583
chr15,97415067,97420897,"ERV_1391082_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5830,SPATA8,86222
chr15,100980462,100986406,"ERV_1337497_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5944,CERS3-AS1,2343
chr15,101612692,101618507,"ERV_1337971_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5815,LRRK1,5770
chr16,91012,93472,"ERV_1394020_LTR15,HERV15_int",TRUE,TRUE,TRUE,None,None,-1,2460,POLR3K,2934
chr16,93442,96385,ERV_1394021_HERV3_int,FALSE,TRUE,TRUE,rs710924,NAN,-1,2943,POLR3K,21
chr16,2710263,2720538,"ERV_1481301_LTR13,HERVK13_int",TRUE,TRUE,TRUE,None,None,-1,10275,KCTD5,11985
chr16,3126840,3131524,"ERV_1481585_HERVK9_int,MER9a2",FALSE,TRUE,TRUE,None,None,-1,4684,IL32,7020
chr16,7864739,7870401,"ERV_1401891_LTR7,HERVH_int",FALSE,TRUE,TRUE,rs3112740,NAN,-1,5662,RBFOX1,101397
chr16,8926900,8932269,"ERV_1486597_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,5369,LOC100130283,11056
chr16,8932258,8939324,"ERV_1486598_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,7066,LOC100130283,4001
chr16,9764387,9771158,"ERV_1487451_LTR7,HERVH_int",TRUE,TRUE,TRUE,rs721843,NAN,-1,6771,GRIN2A,76102
chr16,10377018,10389093,"ERV_1404999_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,12075,ATF7IP2,90824
chr16,10511809,10518194,"ERV_1488082_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,6385,ATF7IP2,38277
chr16,10535705,10541537,"ERV_1488102_LTR10B2,HERVIP10B3_int",TRUE,TRUE,TRUE,None,None,-1,5832,ATF7IP2,41790
chr16,10579624,10589060,"ERV_1405198_HERVIP10F_int,LTR10A",FALSE,TRUE,TRUE,None,None,-1,9436,ATF7IP2,2129
chr16,13446440,13451930,"ERV_1490949_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5490,SHISA9,112167
chr16,19001211,19008623,"ERV_1496296_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,7412,TMC7,13015
chr16,19404904,19413474,"ERV_1496823_LTR14C,HERVK14C_int",TRUE,TRUE,TRUE,None,None,-1,8570,TMC5,8386
chr16,20656274,20658194,ERV_1418070_HERV17_int,FALSE,TRUE,TRUE,None,None,-1,1920,ACSM1,23636
chr16,20685426,20693537,"ERV_1418097_LTR15,HERV15_int",TRUE,TRUE,TRUE,None,None,-1,8111,ACSM1,17152
chr16,21640777,21649239,"ERV_1498889_HERV9NC_int,LTR12D",TRUE,TRUE,TRUE,None,None,-1,8462,IGSF6,1631
chr16,25153828,25160139,ERV_1502495_PRIMA41_int,FALSE,TRUE,TRUE,None,None,-1,6311,LCMT1-AS2,6525
chr16,29013973,29019364,"ERV_1428611_HERVL_int,MLT2A2",FALSE,TRUE,FALSE,None,None,-1,5391,LAT,11868
chr16,30108197,30115488,"ERV_1429938_LTR10B2,HERVIP10B3_int",TRUE,TRUE,TRUE,None,None,-1,7291,GDPD3,642
chr16,30627004,30635602,"ERV_1507715_LTR3B_,HERVK3_int",TRUE,TRUE,TRUE,None,None,-1,8598,ZNF689,4908
chr16,30870773,30876718,"ERV_1430995_HERVH_int,LTR7B",TRUE,TRUE,TRUE,rs12924903,NAN,-1,5945,MIR4519,9868
chr16,31551041,31554721,"ERV_1431818_HERVK9_int,MER9a3",FALSE,TRUE,TRUE,rs9888739,NAN,-1,3680,LINC02190,3297
chr16,31671282,31679714,"ERV_1431906_HERVK14_int,LTR14B",TRUE,TRUE,TRUE,None,None,-1,8432,CLUHP3,32219
chr16,31774399,31779227,"ERV_1508728_HERVK22_int,LTR22E",TRUE,TRUE,TRUE,None,None,-1,4828,ZNF720,1513
chr16,34302890,34306868,"ERV_1433778_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,3978,CCNYL3,8191
chr16,34302891,34315923,"ERV_1510159_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,13032,CCNYL3,8192
chr16,34501989,34511447,"ERV_1510214_HERVS71_int,LTR6A",TRUE,TRUE,TRUE,None,None,-1,9458,LOC112268173,70070
chr16,34750975,34758850,"ERV_1434576_LTR3B,LTR3B_,HERVK3_int",TRUE,TRUE,TRUE,None,None,-1,7875,TP53TG3HP,9434
chr16,34970795,34980137,"ERV_1510362_LTR7C,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,9342,LINC02167,785
chr16,35032128,35038904,"ERV_1434763_LTR22B,HERVK22_int",TRUE,TRUE,TRUE,None,None,-1,6776,LINC02167,41133
chr16,35131374,35136950,"ERV_1510428_HERVS71_int,LTR6A",TRUE,TRUE,TRUE,None,None,-1,5576,LINC02167,140379
chr16,35137486,35145156,"ERV_1510430_HERVH48_int,MER48",TRUE,TRUE,TRUE,None,None,-1,7670,LINC02167,146491
chr16,46503715,46507382,ERV_1510512_HERV4_I_int,TRUE,TRUE,TRUE,None,None,-1,3667,ANKRD26P1,4134
chr16,47872652,47878475,"ERV_1436320_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5823,LINC02192,4749
chr16,52249985,52251318,ERV_1514779_HERVH_int,FALSE,TRUE,TRUE,rs17201113,NAN,-1,1333,CASC22,41157
chr16,56127120,56129431,"ERV_1517684_MLT2B3,ERVL_int",FALSE,TRUE,FALSE,None,None,-1,2311,LOC283856,2533
chr16,57428714,57433055,"ERV_1518715_HERV9_int,LTR12F",TRUE,TRUE,TRUE,None,None,-1,4341,CCL17,5623
chr16,59548815,59556885,"ERV_1520486_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,8070,APOOP5,231150
chr16,59655830,59659847,"ERV_1520528_MER11B,HERVK11_int",TRUE,FALSE,FALSE,None,None,-1,4017,APOOP5,128188
chr16,60112439,60118505,"ERV_1448997_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6066,LINC02141,24562
chr16,60880885,60887543,"ERV_1449741_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,6658,NPAP1L,487188
chr16,62677906,62683896,"ERV_1451490_LTR27D,MER52_int",FALSE,TRUE,TRUE,rs288604,NAN,-1,5990,CDH8,607564
chr16,63013144,63019125,"ERV_1522479_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,None,None,-1,5981,CDH8,942802
chr16,63736906,63747422,"ERV_1452473_LTR24,ERV24_Prim_int",TRUE,TRUE,TRUE,None,None,-1,10516,CDH11,1230233
chr16,65263708,65269271,"ERV_1523783_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5563,LINC00922,49130
chr16,65309159,65312950,"ERV_1523813_HERVH_int,LTR7Y,LTR7",FALSE,TRUE,TRUE,None,None,-1,3791,LINC00922,5451
chr16,70650427,70655991,"ERV_1528536_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5564,IL34,1903
chr16,70655966,70660026,"ERV_1528537_LTR7Y,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,4060,IL34,2132
chr16,72098678,72106760,ERV_1461436_HERVI_int,TRUE,TRUE,TRUE,None,None,-1,8082,HP,3723
chr16,72106761,72118629,"ERV_1461437_LTR10B,HERVIP10B3_int,LTR10B2",FALSE,TRUE,TRUE,rs217181,NAN,-1,11868,TXNL4B,126
chr16,76468131,76470824,ERV_1532606_HERVL_int,FALSE,TRUE,TRUE,None,None,-1,2693,CNTNAP4,126523
chr16,84888846,84895315,"ERV_1539151_HERVL_int,MLT2A2",FALSE,TRUE,FALSE,None,None,-1,6469,CRISPLD2,41725
chr16,85920551,85921608,ERV_1475731_HERVFH19_int,FALSE,TRUE,TRUE,rs11642873,NAN,-1,1057,IRF8,11159
chr16,86311701,86314944,"ERV_1476147_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,None,None,-1,3243,LINC02135,5092
chr16,86775625,86781271,"ERV_1540629_LTR7,HERVH_int",TRUE,TRUE,TRUE,rs10048146,NAN,-1,5646,LINC02188,4193
chr17,4021348,4023845,"ERV_1629920_HERVL_int,MLT2A2",FALSE,TRUE,FALSE,rs758642,NAN,-1,2497,CYB5D2,22616
chr17,6636284,6640771,"ERV_1632129_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,4487,XAF1,17994
chr17,6766933,6772066,"ERV_1550681_LTR24B,ERV24B_Prim_int",TRUE,TRUE,TRUE,None,None,-1,5133,ALOX12P2,15172
chr17,6778465,6784864,"ERV_1632241_MER9a1,HERVK9_int",TRUE,TRUE,TRUE,None,None,-1,6399,ALOX12P2,12231
chr17,6839662,6843987,"ERV_1632270_HERV4_I_int,MER51A",TRUE,TRUE,TRUE,None,None,-1,4325,ALOX12P2,35994
chr17,7959655,7967219,"ERV_1552006_LTR5_Hs,HERVK_int",TRUE,TRUE,TRUE,None,None,-1,7564,ALOX15B,7203
chr17,11875073,11880282,"ERV_1556232_HERVH_int,LTR7Y",FALSE,TRUE,TRUE,None,None,-1,5209,ZNF18,473
chr17,13825942,13831593,ERV_1558036_MER52_int,TRUE,TRUE,TRUE,None,None,-1,5651,CDRT15P1,96221
chr17,19791855,19796940,"ERV_1642427_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,5085,AKAP10,10674
chr17,26013125,26023474,"ERV_1644865_HERVK11_int,MER11A",TRUE,TRUE,TRUE,None,None,-1,10349,LGALS9,36539
chr17,26023475,26029637,"ERV_1567557_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,6162,LGALS9,46889
chr17,26038938,26047986,"ERV_1567575_HERV9_int,LTR12F",TRUE,TRUE,TRUE,None,None,-1,9048,NOS2,35805
chr17,26557545,26566365,"ERV_1645327_HERVE_int,LTR2C",TRUE,TRUE,TRUE,None,None,-1,8820,PYY2,2459
chr17,28312415,28318775,"ERV_1646745_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,6360,EFCAB5,50124
chr17,29960127,29966038,"ERV_1571837_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,5911,MIR365B,57587
chr17,30089882,30098353,ERV_1572021_HERV9_int,TRUE,TRUE,TRUE,None,None,-1,8471,COPRS,80536
chr17,31291068,31301351,"ERV_1573389_LTR71A,HERVP71A_int",TRUE,FALSE,FALSE,None,None,-1,10283,SPACA3,17513
chr17,32510210,32516013,"ERV_1574727_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,None,None,-1,5803,LINC01989,441
chr17,33631277,33634417,"ERV_1575878_HERV30_int,LTR30",TRUE,FALSE,TRUE,None,None,-1,3140,SLFN5,30603
chr17,34438887,34443737,"ERV_1576641_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,4850,CCL4,5880
chr17,34825823,34831094,ERV_1652260_MER52_int,FALSE,TRUE,TRUE,rs4796217,NAN,-1,5271,ZNHIT3,11376
chr17,35689890,35693622,"ERV_1577876_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,3732,ACACA,26169
chr17,41400486,41412048,"ERV_1658025_LTR13,HERVK13_int",TRUE,TRUE,TRUE,None,None,-1,11562,CCDC200,17150
chr17,41416780,41426994,"ERV_1658029_LTR13,HERVK13_int",TRUE,TRUE,TRUE,None,None,-1,10214,LINC00910,20218
chr17,41949365,41952140,"ERV_1585426_LTR3B_,HERVK3_int",TRUE,TRUE,TRUE,rs8077889,NAN,-1,2775,MPP2,586
chr17,46733390,46741905,"ERV_1662538_LTR52,LTR52_int",FALSE,TRUE,FALSE,rs9299,NAN,-1,8515,MIR196A1,23469
chr17,47187466,47193129,ERV_1662978_ERV24B_Prim_int,TRUE,TRUE,TRUE,None,None,-1,5663,B4GALNT2,16692
chr17,47248007,47254052,"ERV_1663034_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,6045,B4GALNT2,656
chr17,50651079,50658556,"ERV_1595247_HERV9_int,LTR12F",TRUE,TRUE,TRUE,None,None,-1,7477,LINC01982,38018
chr17,50672240,50675967,ERV_1595253_HERVE_int,TRUE,TRUE,TRUE,None,None,-1,3727,LINC01982,59179
chr17,52363536,52370973,"ERV_1596654_HERV9_int,LTR12F",FALSE,TRUE,TRUE,None,None,-1,7437,KIF2B,460982
chr17,52404883,52410148,"ERV_1596682_HERV9_int,LTR12F",FALSE,TRUE,TRUE,None,None,-1,5265,KIF2B,502329
chr17,52489140,52494173,"ERV_1596755_LTR7C,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5033,TOM1L1,483878
chr17,53088886,53095859,"ERV_1666926_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,6973,COX11,42740
chr17,53545134,53553873,"ERV_1597742_LTR7C,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,8739,MMD,45938
chr17,53550258,53553468,ERV_1597745_HERVH_int,TRUE,TRUE,TRUE,None,None,-1,3210,MMD,51062
chr17,56936325,56950461,"ERV_1669914_LTR24,ERV24_Prim_int",FALSE,TRUE,TRUE,None,None,-1,14136,TRIM37,109548
chr17,60255878,60266213,"ERV_1672727_LTR16,ERV3-16A3_I_int",FALSE,TRUE,TRUE,None,None,-1,10335,TBC1D3P2,75852
chr17,64274678,64276868,ERV_1675841_HUERS-P3_int,TRUE,TRUE,TRUE,None,None,-1,2190,PRKCA,21862
chr17,72499394,72502559,"ERV_1617994_HERVH_int,LTR7B",FALSE,TRUE,TRUE,None,None,-1,3165,CD300LB,14753
chr17,72904846,72910548,"ERV_1618462_LTR12C,HERV9NC_int",FALSE,TRUE,TRUE,None,None,-1,5702,USH1G,1626
chr17,73018671,73026615,"ERV_1618580_LTR14A,HERVK14_int",TRUE,TRUE,TRUE,None,None,-1,7944,MRPL58,1315
chr17,73248702,73254385,"ERV_1618857_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,5683,MRPS7,3574
chr17,74602070,74607604,"ERV_1683202_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5534,ST6GALNAC1,13240
chr17,75163909,75171291,"ERV_1683766_LTR10B1,HERVIP10B3_int",TRUE,TRUE,FALSE,rs12263,NAN,-1,7382,SEC14L1,10003
chr17,78373594,78382009,"ERV_1624328_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,8415,RNF213,1000
chr18,49690,52854,"ERV_1751409_PRIMA41_int,MER41D",TRUE,TRUE,TRUE,None,None,-1,3164,TUBB8B,133
chr18,1329270,1333327,"ERV_1688773_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,4057,LINC00470,30360
chr18,1854635,1861468,"ERV_1752609_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6833,LINC00470,495005
chr18,2832484,2839313,"ERV_1753220_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,rs8087073,NAN,-1,6829,EMILIN2,7690
chr18,4687075,4691724,ERV_1691767_HERV17_int,FALSE,TRUE,TRUE,None,None,-1,4649,DLGAP1,231768
chr18,9423458,9426216,ERV_1757211_HERVH_int,TRUE,TRUE,TRUE,None,None,-1,2758,TWSG1,21040
chr18,10219924,10225981,"ERV_1757781_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,6057,LINC01254,179148
chr18,11127308,11133940,"ERV_1697111_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6632,PIEZO2,21453
chr18,11292715,11306352,"ERV_1697245_LTR24B,ERV24B_Prim_int",FALSE,TRUE,TRUE,None,None,-1,13637,PIEZO2,143954
chr18,11544201,11552360,"ERV_1758435_HERV3_int,HERV1_LTRe",TRUE,TRUE,TRUE,None,None,-1,8159,LINC01255,37219
chr18,12753987,12759576,"ERV_1759294_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,5589,LINC01882,4566
chr18,14616038,14619933,"ERV_1700089_HERVIP10F_int,LTR10A",TRUE,FALSE,FALSE,None,None,-1,3895,POTEC,72439
chr18,15307986,15316599,"ERV_1760737_HERVIP10F_int,LTR10A",TRUE,TRUE,TRUE,None,None,-1,8613,LOC644669,3045
chr18,20864974,20870041,"ERV_1703138_LTR7,HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,5067,TMEM241,5935
chr18,22351553,22359170,"ERV_1763741_MLT2B1,ERVL-B4_int,MLT2B4",FALSE,TRUE,FALSE,None,None,-1,7617,LOC105372028,4944
chr18,23811639,23825764,"ERV_1764516_HERV9_int,LTR12F",TRUE,TRUE,TRUE,rs4800250,NAN,-1,14125,TAF4B,19356
chr18,25788805,25792062,"ERV_1765730_HERVH48_int,MER48",FALSE,TRUE,TRUE,None,None,-1,3257,CDH2,31711
chr18,26272991,26278856,"ERV_1765980_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,None,None,-1,5865,CDH2,515897
chr18,26876670,26880076,"ERV_1766262_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,3406,MIR302F,998799
chr18,28204993,28213974,"ERV_1766909_LTR28B,MER52_int",FALSE,TRUE,TRUE,None,None,-1,8981,MIR302F,326067
chr18,28864162,28869895,"ERV_1767247_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5733,DSG1,28227
chr18,29383746,29390029,"ERV_1710537_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,6283,TRAPPC8,19113
chr18,29580446,29586272,"ERV_1710800_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,5826,RNF125,12515
chr18,30891921,30893882,ERV_1711985_HERV3_int,TRUE,TRUE,TRUE,None,None,-1,1961,CCDC178,128614
chr18,32936104,32941788,"ERV_1769467_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5684,ZNF396,4869
chr18,33412349,33420057,ERV_1713963_HERVI_int,FALSE,TRUE,FALSE,rs767531,NAN,-1,7708,MIR187,64723
chr18,33424026,33430382,"ERV_1713969_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6356,MIR187,54398
chr18,33434997,33441507,"ERV_1713972_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,6510,MIR187,43273
chr18,33452793,33460328,ERV_1713979_HUERS-P3_int,FALSE,TRUE,TRUE,rs1789532,NAN,-1,7535,MIR187,24452
chr18,35457225,35462037,"ERV_1715521_HERVL_int,MLT2A1",FALSE,TRUE,TRUE,None,None,-1,4812,MIR4318,220047
chr18,40041806,40049716,"ERV_1719443_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,7910,LINC00907,342
